pd_timestamp,relative_timestamp,activity,activity_file,case_id,path
532537,8486781,lstat,lstat | wrapper.properties,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/.mvn/wrapper/maven-wrapper.properties\0"""
532540,12033473,lstat,lstat | wrapper.properties,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/.mvn/wrapper/maven-wrapper.properties\0"""
532541,11178394,lstat,lstat | wrapper.properties,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/.mvn/wrapper/maven-wrapper.properties\0"""
532543,8486801,lstat,lstat | MavenWrapperDownloader.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/.mvn/wrapper/MavenWrapperDownloader.java\0"""
532544,12033493,lstat,lstat | MavenWrapperDownloader.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/.mvn/wrapper/MavenWrapperDownloader.java\0"""
532547,11178420,lstat,lstat | MavenWrapperDownloader.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/.mvn/wrapper/MavenWrapperDownloader.java\0"""
532588,8486984,lstat,lstat | application.yml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/main/resources/application.yml\0"""
532599,11178650,lstat,lstat | application.yml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/resources/application.yml\0"""
532616,7168568,open,open | mvnw.cmd,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/mvnw.cmd\0"""
532622,525448,lstat,lstat | wrapper.jar,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/eureka-server/.mvn/wrapper/maven-wrapper.jar\0"""
532627,525469,lstat,lstat | wrapper.properties,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/eureka-server/.mvn/wrapper/maven-wrapper.properties\0"""
532631,525486,lstat,lstat | MavenWrapperDownloader.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/eureka-server/.mvn/wrapper/MavenWrapperDownloader.java\0"""
532638,11178861,lstat,lstat | application.yml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/resources/application.yml\0"""
532672,525673,lstat,lstat | bootstrap.yml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/src/main/resources/bootstrap.yml\0"""
532676,525689,lstat,lstat | application.yml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/src/main/resources/application.yml\0"""
532701,11179085,lstat,lstat | app.js,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/resources/static/app.js\0"""
532704,8487510,lstat,lstat | application.properties,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/eureka-server/src/main/resources/application.properties\0"""
532705,11179105,lstat,lstat | index.html,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/resources/static/index.html\0"""
532726,12033804,lstat,lstat | index.html,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/resources/static/index.html\0"""
532759,525987,lstat,lstat | index.html,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/src/main/resources/static/index.html\0"""
532768,8487749,lstat,lstat | init.sql,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/resources/db/migration/V1__init.sql\0"""
532815,8487934,lstat,lstat | AuthServerApplication.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/main/java/tv/comnata/authserver/AuthServerApplication.java\0"""
532831,526257,lstat,lstat | MainServiceApplicationTests.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/test/kotlin/tv/comnata/mainservice/MainServiceApplicationTests.kt\0"""
532843,3998034,open,open | WebSocketConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/websocket/WebSocketConfig.kt\0"""
532850,526342,lstat,lstat | VideoServiceApplicationTests.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/test/java/tv/comnata/videoservice/VideoServiceApplicationTests.java\0"""
532852,11179661,lstat,lstat | MainServiceApplication.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/MainServiceApplication.kt\0"""
532860,12034293,lstat,lstat | GatewayServerApplicationTests.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/src/test/java/tv/comnata/gatewayserver/GatewayServerApplicationTests.java\0"""
532865,526407,lstat,lstat | GatewayServerApplication.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/gateway-server/src/main/java/tv/comnata/gatewayserver/GatewayServerApplication.java\0"""
532872,11179746,lstat,lstat | EurekaApplication.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/eureka-server/src/main/java/tv/comnata/eurekaserver/EurekaApplication.java\0"""
532884,12034385,lstat,lstat | Config.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/main/java/tv/comnata/authserver/security/OAuth2Config.java\0"""
532885,526473,lstat,lstat | EurekaApplicationTests.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/eureka-server/src/test/java/tv/comnata/eurekaserver/EurekaApplicationTests.java\0"""
532889,12034407,lstat,lstat | Config.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/main/java/tv/comnata/authserver/security/JWTOAuth2Config.java\0"""
532891,8488229,lstat,lstat | VideoServiceApplication.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/VideoServiceApplication.java\0"""
532893,11179823,lstat,lstat | AuthServerApplicationTests.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/test/java/tv/comnata/authserver/AuthServerApplicationTests.java\0"""
532894,12034427,lstat,lstat | CustomTokenEnhancer.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/main/java/tv/comnata/authserver/security/CustomTokenEnhancer.java\0"""
532898,12034446,lstat,lstat | WebSecurityConfigurer.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/auth-server/src/main/java/tv/comnata/authserver/security/WebSecurityConfigurer.java\0"""
532903,526548,lstat,lstat | ActionsStore.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/stores/ActionsStore.kt\0"""
532920,12034534,lstat,lstat | RoomService.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/services/RoomService.kt\0"""
532921,8488359,lstat,lstat | AppConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/AppConfig.kt\0"""
532922,526629,lstat,lstat | MainController.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/controllers/MainController.kt\0"""
532923,12034554,lstat,lstat | UserService.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/services/UserService.kt\0"""
532924,8488378,lstat,lstat | SwaggerConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/SwaggerConfig.kt\0"""
532926,11179926,lstat,lstat | Room.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/Room.kt\0"""
532927,526647,lstat,lstat | WebsocketController.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/controllers/WebsocketController.kt\0"""
532928,12034574,lstat,lstat | WebsocketService.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/services/WebsocketService.kt\0"""
532929,8488397,lstat,lstat | WebSecurityConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/WebSecurityConfig.kt\0"""
532930,11179949,lstat,lstat | User.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/User.kt\0"""
532932,8488414,lstat,lstat | JWTTokenStoreConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/JWTTokenStoreConfig.kt\0"""
532935,11179967,lstat,lstat | Action.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/Action.kt\0"""
532938,8488432,lstat,lstat | ResourceServerConfiguration.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/ResourceServerConfiguration.kt\0"""
532946,12034652,lstat,lstat | WebsocketEventListener.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/eventlisteners/WebsocketEventListener.kt\0"""
532949,526744,lstat,lstat | RoomRepository.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/repositories/RoomRepository.kt\0"""
532956,526765,lstat,lstat | UserRepository.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/repositories/UserRepository.kt\0"""
532959,8488524,lstat,lstat | MainClient.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/clients/MainClient.kt\0"""
532965,12034729,lstat,lstat | VideoUploadResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/entities/VideoUploadResponse.kt\0"""
532966,11180091,lstat,lstat | AppConfig.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/configs/AppConfig.java\0"""
532971,11180112,lstat,lstat | SwaggerConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/configs/SwaggerConfig.kt\0"""
532975,526856,lstat,lstat | VideoService.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/services/VideoService.kt\0"""
532977,8488597,lstat,lstat | VideoController.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/controllers/VideoController.kt\0"""
532978,11180131,lstat,lstat | WebSecurityConfig.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/configs/WebSecurityConfig.java\0"""
532981,526877,lstat,lstat | FfmpegManager.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/services/FfmpegManager.java\0"""
532984,11180151,lstat,lstat | JWTTokenStoreConfig.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/configs/JWTTokenStoreConfig.java\0"""
532986,526896,lstat,lstat | VideoResolution.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/services/VideoResolution.kt\0"""
532987,12034813,lstat,lstat | StompPrincipal.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/websocket/StompPrincipal.kt\0"""
532989,11180170,lstat,lstat | ResourceServerConfiguration.java,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/video-service/src/main/java/tv/comnata/videoservice/configs/ResourceServerConfiguration.java\0"""
532996,12034835,lstat,lstat | WebSocketConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/websocket/WebSocketConfig.kt\0"""
533000,6589355,open,open | CustomHandshakeHandler.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/websocket/CustomHandshakeHandler.kt\0"""
533004,12034854,lstat,lstat | CustomHandshakeHandler.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/websocket/CustomHandshakeHandler.kt\0"""
533010,8488750,lstat,lstat | WebsocketEnums.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/WebsocketEnums.kt\0"""
533015,3836146,open,open | StompPrincipal.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/websocket/StompPrincipal.kt\0"""
533025,5580400,open,open | AppConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/AppConfig.kt\0"""
533028,8488903,lstat,lstat | RoomActionRequest.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/requests/RoomActionRequest.kt\0"""
533029,7365714,open,open | ResourceServerConfiguration.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/ResourceServerConfiguration.kt\0"""
533030,8488927,lstat,lstat | RoomReactionRequest.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/requests/RoomReactionRequest.kt\0"""
533032,8488946,lstat,lstat | RoomActionReadyRequest.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/requests/RoomActionReadyRequest.kt\0"""
533035,8488966,lstat,lstat | RoomChatMessageRequest.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/requests/RoomChatMessageRequest.kt\0"""
533047,8489116,lstat,lstat | Response.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/Response.kt\0"""
533048,8489142,lstat,lstat | RoomJoinResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomJoinResponse.kt\0"""
533051,8489163,lstat,lstat | RoomLeftResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomLeftResponse.kt\0"""
533053,6050870,open,open | JWTTokenStoreConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/JWTTokenStoreConfig.kt\0"""
533055,8489184,lstat,lstat | RoomActionResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomActionResponse.kt\0"""
533059,8489208,lstat,lstat | RoomReactionResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomReactionResponse.kt\0"""
533061,8489227,lstat,lstat | RoomChatMessageResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomChatMessageResponse.kt\0"""
533066,5580942,open,open | SwaggerConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/SwaggerConfig.kt\0"""
533082,3836654,open,open | WebSecurityConfig.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/configs/WebSecurityConfig.kt\0"""
533111,6051458,open,open | ActionsStore.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/stores/ActionsStore.kt\0"""
533123,7170302,open,open | MainServiceApplication.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/MainServiceApplication.kt\0"""
533133,3998982,open,open | RoomJoinResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomJoinResponse.kt\0"""
533143,6590040,open,open | RoomActionResponse.kt,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/main-service/src/main/kotlin/tv/comnata/mainservice/entities/websocket/responses/RoomActionResponse.kt\0"""
533338,991280,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533339,991320,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533347,992639,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533349,992672,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533351,992845,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533352,992864,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533354,992987,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533355,993003,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533448,1015211,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533449,1015253,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533451,1015618,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533452,1015646,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533457,1015851,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533458,1015885,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533463,1016051,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
533464,1016064,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
540765,3933131,stat64,stat64 | maven.config,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.mvn/maven.config\0"""
575287,121055412,stat64,stat64 | databaseColors.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/databaseColors.xml\0"""
575335,15976612,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575438,15981557,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575530,121058138,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575561,121060062,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575586,121061179,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575617,121062909,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575660,121064696,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575776,121077217,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
575797,121077704,stat64,stat64 | usage.statistics,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/usage.statistics.xml\0"""
575824,121079296,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
576039,121095371,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
576099,121097650,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
576129,121099087,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
576171,121101047,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
576213,121102252,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
576246,121104101,access,access | kotlinc.xml,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/kotlinc.xml\0"""
578828,11391078,access,access | icon.svg,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/icon.svg\0"""
578830,11391110,access,access | icon.png,8,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr8/.idea/icon.png\0"""
578835,11391245,access,access | icon.svg,7,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr7/.idea/icon.svg\0"""
578842,11391295,access,access | icon.png,7,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr7/.idea/icon.png\0"""
579138,11392122,access,access | icon.svg,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/icon.svg\0"""
579140,11392136,access,access | icon.png,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/icon.png\0"""
579142,11392170,access,access | icon.svg,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/icon.svg\0"""
579144,11392181,access,access | icon.png,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/icon.png\0"""
579146,11392203,access,access | icon.svg,4,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr4/.idea/icon.svg\0"""
579148,11392213,access,access | icon.png,4,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr4/.idea/icon.png\0"""
579152,11392232,access,access | icon.svg,3,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr3/.idea/icon.svg\0"""
579154,11392243,access,access | icon.png,3,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr3/.idea/icon.png\0"""
579157,11392273,access,access | icon.svg,2,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr2/.idea/icon.svg\0"""
579160,11392283,access,access | icon.png,2,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr2/.idea/icon.png\0"""
579164,11392303,access,access | icon.svg,1,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr1/.idea/icon.svg\0"""
579167,11392313,access,access | icon.png,1,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr1/.idea/icon.png\0"""
591375,737969,lstat,lstat | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/pom.xml\0"""
591387,2361864,getattrlist,getattrlist | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/pom.xml\0"""
591392,738088,lstat,lstat | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/pom.xml\0"""
591402,2362386,getattrlist,getattrlist | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/pom.xml\0"""
591407,738186,lstat,lstat | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/gateway-server/pom.xml\0"""
591425,2362751,getattrlist,getattrlist | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/gateway-server/pom.xml\0"""
591437,738288,lstat,lstat | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/main-service/pom.xml\0"""
591447,2363099,getattrlist,getattrlist | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/main-service/pom.xml\0"""
591452,738352,lstat,lstat | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/video-service/pom.xml\0"""
591462,2363403,getattrlist,getattrlist | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/video-service/pom.xml\0"""
591467,738507,lstat,lstat | profiles.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/profiles.xml\0"""
591491,199461,lstat,lstat | jvm.config,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/.mvn/jvm.config\0"""
591498,199510,lstat,lstat | maven.config,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/.mvn/maven.config\0"""
591502,2364276,open,open | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/pom.xml\0"""
591510,2364483,open,open | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/auth-server/pom.xml\0"""
591642,199699,lstat,lstat | profiles.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/profiles.xml\0"""
591666,199941,lstat,lstat | jvm.config,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/.mvn/jvm.config\0"""
591673,200030,lstat,lstat | maven.config,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/.mvn/maven.config\0"""
591677,2373061,open,open | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/pom.xml\0"""
591683,2373251,open,open | pom.xml,9,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr9/eureka-server/pom.xml\0"""
